contrast_id,evidence_label,title,url,baseline_geometry,variant_geometry,baseline_scores,variant_scores,expected_stage_delta,subset_size_delta,flipped
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E26,"The Militia at Lexington and Concord: Standing Athwart History Yelling, 'Stop!'",https://pjmedia.com/david-churchill-barrow/2026/03/27/the-militia-at-lexington-and-concord-standing-athwart-history-yelling-stop-n4951150,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E39,HBO Max Inks First-Look Deal With ‘Sirât’ Producer Domingo Corral,https://www.hollywoodreporter.com/tv/tv-news/hbo-max-first-look-deal-sirat-producer-domingo-corral-1236545733/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,adjacent_subset,singleton,2|3,3,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E22,How Dems are committing political suicide over anti-ICE obsessions,https://nypost.com/2026/03/28/opinion/dems-are-committing-political-suicide-by-ice/,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,adjacent_subset,singleton,1|2,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,1|2,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,adjacent_subset,1,2|1,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,singleton,adjacent_subset,3,3|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,singleton,adjacent_subset,3,3|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,singleton,adjacent_subset,3,3|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,singleton,adjacent_subset,3,4|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,singleton,adjacent_subset,2,2|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,singleton,adjacent_subset,3,3|4,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,non_adjacent_subset,adjacent_subset,4|2,3|4,0.5,0,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E29,Movie Review: 'Two Prosecutors' is a perfect nightmare of state corruption,https://www.newsday.com/entertainment/two-prosecutors-movie-review-b43855,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,singleton,adjacent_subset,3,3|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,singleton,adjacent_subset,2,2|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,adjacent_subset,singleton,2|1,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E22,How Dems are committing political suicide over anti-ICE obsessions,https://nypost.com/2026/03/28/opinion/dems-are-committing-political-suicide-by-ice/,singleton,adjacent_subset,2,2|1,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E21,We Are on the Road to Serfdom,https://townhall.com/columnists/les-rubin/2026/03/28/we-are-on-the-road-to-serfdom-n2673569,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,2|1,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,singleton,adjacent_subset,2,1|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,adjacent_subset,singleton,3|2,3,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,singleton,adjacent_subset,2,1|2,-0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,adjacent_subset,singleton,3|2,3,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,adjacent_subset,singleton,2|1,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,adjacent_subset,singleton,2|1,1,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E22,How Dems are committing political suicide over anti-ICE obsessions,https://nypost.com/2026/03/28/opinion/dems-are-committing-political-suicide-by-ice/,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,singleton,adjacent_subset,1,2|1,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,singleton,adjacent_subset,3,4|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E23,The Left Would Rather See the Iranian People Lose Than Let President Trump Win,https://townhall.com/tipsheet/amy-curtis/2026/03/27/trump-derangement-syndrome-goes-global-n2673457,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,adjacent_subset,singleton,3|4,4,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,singleton,adjacent_subset,3,3|4,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,adjacent_subset,singleton,3|2,3,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E29,Movie Review: 'Two Prosecutors' is a perfect nightmare of state corruption,https://www.newsday.com/entertainment/two-prosecutors-movie-review-b43855,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,singleton,adjacent_subset,3,3|4,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,singleton,adjacent_subset,1,1|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,singleton,adjacent_subset,2,3|2,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,broad_subset,adjacent_subset,4|3|2,4|3,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,adjacent_subset,singleton,2|3,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E43,The Homicide Upending French Politics,https://www.theatlantic.com/ideas/2026/03/france-national-rally-deranque/686462/?utm_source=feed,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,adjacent_subset,singleton,4|3,4,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,singleton,adjacent_subset,3,4|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,singleton,adjacent_subset,3,4|3,0.5,1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,adjacent_subset,singleton,1|2,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,adjacent_subset,singleton,2|1,2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E8,How Angela Davis Predicted The Modern Face Of Fascism in 1971,https://www.theroot.com/how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933?utm_source=rss&utm_medium=rss&utm_campaign=how-angela-davis-predicted-the-modern-face-of-fascism-i-2000095933,broad_subset,adjacent_subset,1|2|3,3|2,0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,broad_subset,singleton,1|2|3|4,3,0.5,-3,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,adjacent_subset,singleton,3|4,3,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,singleton,3|2,2,-0.5,-1,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E33,Hungary's Orban Faces Pivotal Battle Against Ally-Turned-Foe,https://www.usnews.com/news/world/articles/2026-03-25/hungarys-orban-faces-pivotal-battle-against-ally-turned-foe,broad_subset,singleton,4|3|2|1,3,0.5,-3,True
illiberal_democracy_view_l2_neutralized:gpt41mini_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,adjacent_subset,singleton,3|2,3,0.5,-1,True
