contrast_id,family_slug,contrast_kind,baseline_tag,variant_tag,endpoint,n_samples,mean_delta,median_delta,std_delta,effect_size_dz,positive_share,ci_low,ci_high,sign_flip_pvalue
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,mean_score_expert_agreement_prob,30,-0.23254999999999992,-0.22874999999999973,0.08282942068513148,-2.8075772844532816,0.0,-0.26223333333333326,-0.20401624999999987,0.0001999600079984003
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,mean_subset_size,30,0.0766564822060178,0.05833333333333335,0.20848276139808053,0.3676873890769732,0.5666666666666667,0.005819104542401746,0.14835719231462255,0.052189562087582485
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,mid_scale_mass,30,0.23202245416835196,0.2603070175438596,0.2691677051473552,0.8619995999941071,0.8333333333333334,0.13575361732637278,0.325001600201484,0.0001999600079984003
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,singleton_rate,30,-0.07318462855227563,-0.05833333333333335,0.19787562034784087,-0.36985166956710536,0.4,-0.14378913972809093,-0.004508871041669045,0.060187962407518496
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,stage_entropy,30,0.10147034354244625,0.08696940916634854,0.21169467494036234,0.4793240244282574,0.6666666666666666,0.02830957951429827,0.17490094795142674,0.016796640671865627
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,tbm_conflict,30,0.03230860104517954,-1.7171520094727555e-07,0.18282703520859864,0.17671675859271396,0.3333333333333333,-0.002853539518212387,0.10084679318702029,0.789242151569686
c4_small_model_scale_5:v3_1_c4_gpt_4_1_mini_scale_5__vs__v3_1_c4_gpt_5_2_chat_scale_5,c4_small_model_scale_5,model_comparison,v3_1_c4_gpt_4_1_mini_scale_5,v3_1_c4_gpt_5_2_chat_scale_5,tbm_expected_stage,30,0.3838398582600911,0.0,1.2316777374869725,0.31163984423657004,0.43333333333333335,-0.031329555198975706,0.842865239973858,0.09918016396720655
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,abstain_rate,30,-0.13333333333333333,0.0,0.25200346649686545,-0.5290932509255455,0.06666666666666667,-0.225,-0.05,0.006798640271945611
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,closed_world_conflict,29,-0.28211335172413793,0.0,0.4342781999683932,-0.6496143526077758,0.034482758620689655,-0.44727673344827584,-0.14088857827586204,0.0021995600879824036
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,closed_world_expected_stage,29,0.19898744979082503,0.10000000000000009,0.6425156649066911,0.3097005421956877,0.7241379310344828,-0.027799005997941297,0.4420394170314316,0.10157968406318736
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,mean_expected_stage,29,0.25,0.3333333333333335,0.5032138773416392,0.4968066487368975,0.6896551724137931,0.058908045977011506,0.4324712643678161,0.014397120575884824
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,mean_score_expert_agreement_prob,30,-0.20116666666666666,-0.18375000000000008,0.09387889606528606,-2.1428316170949606,0.0,-0.23475208333333336,-0.16857708333333338,0.0001999600079984003
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,mean_subset_size,29,0.27586206896551724,0.25,0.36805975098557914,0.7495034929160883,0.7241379310344828,0.14367816091954025,0.40804597701149425,0.0011997600479904018
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,mid_scale_mass,30,0.15694444444444447,0.125,0.3321969374275909,0.4724439835591613,0.5666666666666667,0.04024305555555557,0.2777777777777778,0.016796640671865627
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,singleton_rate,29,-0.22413793103448276,-0.16666666666666669,0.3557237817000644,-0.63008981284099,0.13793103448275862,-0.34777298850574717,-0.09770114942528736,0.0023995200959808036
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,stage_entropy,30,0.0973811765964718,0.06644096171661601,0.2962214628019869,0.32874449972440895,0.6333333333333333,-0.005580497714607383,0.19757660654817272,0.08098380323935213
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,tbm_conflict,30,-0.4539740625939801,-0.588421314481528,0.5475908994566606,-0.8290387277152149,0.1,-0.629305905100537,-0.2511898298272919,0.0003999200159968006
c5_small_model_bundle_5_cluster_l2:v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2__vs__v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,c5_small_model_bundle_5_cluster_l2,model_comparison,v3_1_c5_gpt_4_1_mini_bundle_5_cluster_l2,v3_1_c5_gpt_5_2_chat_bundle_5_cluster_l2,tbm_expected_stage,30,0.8225201757395314,0.482030004162321,0.9964968008636017,0.8254117574955628,0.8,0.49502727784361455,1.1665087316802183,0.0003999200159968006
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,abstain_rate,30,0.03333333333333333,0.0,0.10854312136382618,0.3070976116635082,0.16666666666666666,0.0,0.075,0.21875624875024996
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,closed_world_conflict,30,-0.20410149066666666,0.0,0.4578135090203861,-0.4458179731380058,0.06666666666666667,-0.36004166666666665,-0.04254717593333336,0.022795440911817635
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,closed_world_expected_stage,30,0.24992921061866913,-0.0192699999999999,0.8042988157101578,0.31074173645026876,0.3333333333333333,0.020285925135128918,0.5617423112423912,0.057788442311537694
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,-0.16388888888888895,-0.22916666666666674,0.4919044492872654,-0.3331722027039038,0.36666666666666664,-0.3403125000000001,0.009722222222222172,0.07758448310337933
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_score_expert_agreement_prob,30,-0.20708333333333334,-0.20874999999999988,0.06620593307787939,-3.127866698740383,0.03333333333333333,-0.2293375,-0.18307500000000004,0.0001999600079984003
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_subset_size,30,-0.5555555555555556,-0.5,0.6732197089365689,-0.8252217636841352,0.2,-0.7944444444444445,-0.3304166666666674,0.0001999600079984003
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.03500000000000001,0.0,0.10605247020593911,0.3300253160726468,0.43333333333333335,0.0008333333333333488,0.07777777777777777,0.04319136172765447
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,singleton_rate,30,0.27777777777777773,0.25,0.43347330483266694,0.6408186494552597,0.6333333333333333,0.12222222222222223,0.43611111111111106,0.003199360127974405
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.24711498474515714,-0.24604707671678278,0.25328548547484303,-0.9756381589804964,0.16666666666666666,-0.3369706579469129,-0.16105433852363935,0.0001999600079984003
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,tbm_conflict,30,-0.07833362656211001,0.0,0.49271858399640434,-0.15898248839479873,0.2,-0.24719979155421332,0.09150157762503322,0.3895220955808838
c6_bundle_5_cluster_l2_scale_7:v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_bundle_5_cluster_l2_scale_7,model_comparison,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,tbm_expected_stage,30,0.06766828396148968,-0.2178270887505569,1.0047801512205006,0.06734635818521435,0.3333333333333333,-0.22685683669266538,0.46820103072386726,0.648870225954809
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,abstain_rate,30,-0.06666666666666667,0.0,0.20692049669866683,-0.3221849344569846,0.03333333333333333,-0.15,0.0,0.15676864627074585
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,closed_world_conflict,30,-0.33182541666666665,-0.04999999999999999,0.62108721670915,-0.5342654102991428,0.1,-0.5374210520833332,-0.10866250000000002,0.007398520295940812
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,closed_world_expected_stage,30,1.6623098340250309,1.5,1.3198483765910374,1.2594703024286154,0.9666666666666667,1.1357244502579165,2.110166329972777,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,1.326388888888889,1.375,0.5300007379690759,2.502617060443188,0.9666666666666667,1.1429861111111113,1.5014930555555552,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mean_score_expert_agreement_prob,30,0.004583333333333325,0.0,0.07750718357511854,0.059134303711232676,0.36666666666666664,-0.02416666666666667,0.03126041666666662,0.7686462707458508
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mean_subset_size,30,0.5111111111111112,0.5,0.5964186432000406,0.856967026330334,0.8333333333333334,0.30833333333333335,0.7277777777777779,0.0003999200159968006
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.15157407407407408,0.11805555555555547,0.20911625981204957,0.7248316042487872,0.6666666666666666,0.08610416666666665,0.22843055555555553,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,singleton_rate,30,-0.30277777777777776,-0.25,0.426315483466373,-0.7102199885303024,0.1,-0.44722222222222224,-0.15277777777777776,0.0003999200159968006
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.041144672123575844,-0.055933395965032495,0.2473943984941535,-0.16631206031347628,0.4,-0.12632856488934316,0.04865869146598393,0.3729254149170166
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,tbm_conflict,30,-0.4828038896249999,-0.6519011000000001,0.5516176181496832,-0.8752510321270948,0.06666666666666667,-0.6654868309354167,-0.2839117912916666,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_4_1_bundle_5_cluster_l2_v2,v3_1_c6_gpt_4_1_bundle_5_cluster_l2_scale_7,tbm_expected_stage,30,1.8592537210130777,1.7441284672000001,1.5014067161689801,1.238341150995506,0.9333333333333333,1.3073110787759934,2.352292397455402,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,abstain_rate,30,-0.075,0.0,0.1489908583171094,-0.5033865892655734,0.06666666666666667,-0.125,-0.016666666666666666,0.022195560887822437
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,closed_world_conflict,30,-0.2046658386666667,0.0,0.3945759895602583,-0.5186981572162055,0.06666666666666667,-0.3339920959333333,-0.07199962926666667,0.009598080383923215
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,closed_world_expected_stage,30,1.890946702398262,1.92681064,0.3975962765258703,4.755946707854101,1.0,1.753532306443837,2.0286616041449563,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_expected_stage,30,1.5958333333333334,1.625,0.4106097115863703,3.8864968078029873,1.0,1.4569444444444444,1.7388888888888885,0.0001999600079984003
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_score_expert_agreement_prob,30,0.02874999999999999,0.02249999999999991,0.08389944206793243,0.34267212381128165,0.6333333333333333,-0.001916666666666674,0.0595,0.07018596280743851
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mean_subset_size,30,0.24722222222222223,0.25,0.5199484820731926,0.4754744570778861,0.6666666666666666,0.07215277777777779,0.43333333333333335,0.01879624075184963
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,mid_scale_mass,30,0.12824074074074074,0.0,0.20680098441452752,0.6201166841821474,0.36666666666666664,0.05925925925925926,0.2014120370370369,0.0015996800639872025
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,singleton_rate,30,-0.22777777777777777,-0.20833333333333331,0.4452459248423966,-0.5115774565671861,0.26666666666666666,-0.380625,-0.06666666666666665,0.012997400519896021
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,stage_entropy,30,-0.06694865727993456,-0.08867138314267449,0.3461289977532093,-0.1934211167354117,0.36666666666666664,-0.18901544692412203,0.05766047489263437,0.29014197160567884
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,tbm_conflict,30,-0.3204923774280209,-0.30166522803553564,0.4539806964656332,-0.7059603633439566,0.06666666666666667,-0.4712727543866595,-0.15449614070586884,0.0007998400319936012
c6_scale_probe:v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2__vs__v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,c6_scale_probe,scale_probe,v3_1_c2_gpt_5_2_bundle_5_cluster_l2_v2,v3_1_c6_gpt_5_2_bundle_5_cluster_l2_scale_7,tbm_expected_stage,30,1.4160050344187,1.4699764544008145,0.32802294540744087,4.316786536563364,1.0,1.2985065446272719,1.5295545969622497,0.0001999600079984003
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,abstain_rate,30,0.03333333333333333,0.0,0.10854312136382618,0.3070976116635082,0.16666666666666666,0.0,0.075,0.21535692861427713
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_conflict,30,0.3285389466666666,0.47301715999999994,0.3527475547766211,0.9313712943374343,0.8,0.19752125796666664,0.44785770319999985,0.0001999600079984003
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,closed_world_expected_stage,30,-0.558303820602048,0.08782301110515763,2.261851950228472,-0.24683482070771837,0.6,-1.3264017640556631,0.21313262336034755,0.1867626474705059
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_expected_stage,30,0.13319444444444445,0.125,0.7171181036442232,0.18573571601048983,0.6333333333333333,-0.1310416666666666,0.389923611111111,0.3169366126774645
c7_bundle_5_cluster_l2_scale_9:v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9__vs__v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,c7_bundle_5_cluster_l2_scale_9,model_comparison,v3_1_c7_gpt_4_1_bundle_5_cluster_l2_scale_9,v3_1_c7_gpt_5_2_bundle_5_cluster_l2_scale_9,mean_score_expert_agreement_prob,30,-0.20741666666666664,-0.1999999999999999,0.08725824566642174,-2.3770437404803757,0.0,-0.23975833333333332,-0.17875,0.0001999600079984003
